[pods] 2022/02/02 13:31:06.642633 获取namespace kube-system指定POD信息成功, pod名称: vpnkit-controller IP: 10.1.0.144
[pods] 2022/02/02 13:31:06.642644 获取namespace kubesphere-controls-system指定POD信息成功, pod名称: default-http-backend-5bf68ff9b8-pxksq IP: 10.1.0.157
[pods] 2022/02/02 13:31:06.642655 获取namespace kubesphere-controls-system指定POD信息成功, pod名称: kubectl-admin-6667774bb-rlwx9 IP: 10.1.0.151
[pods] 2022/02/02 13:31:06.642666 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: alertmanager-main-0 IP: 10.1.0.150
[pods] 2022/02/02 13:31:06.642677 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: kube-state-metrics-5547ddd4cc-r77hd IP: 10.1.0.139
[pods] 2022/02/02 13:31:06.642869 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: node-exporter-v4qj4 IP: 192.168.65.4
[pods] 2022/02/02 13:31:06.642905 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: notification-manager-deployment-78664576cb-6z664 IP: 10.1.0.149
[pods] 2022/02/02 13:31:06.642933 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: notification-manager-operator-7d44854f54-26sc9 IP: 10.1.0.155
[pods] 2022/02/02 13:31:06.642947 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: prometheus-k8s-0 IP: 10.1.0.152
[pods] 2022/02/02 13:31:06.643025 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: prometheus-operator-5c5db79546-wqjq8 IP: 10.1.0.142
[pods] 2022/02/02 13:31:06.643051 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-apiserver-757484bd95-4wbrr IP: 10.1.0.159
[pods] 2022/02/02 13:31:06.643071 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-console-65f4d44d88-tsx6f IP: 10.1.0.137
[pods] 2022/02/02 13:31:06.643089 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-controller-manager-6677dc75d-87psd IP: 10.1.0.160
[pods] 2022/02/02 13:31:06.643107 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-installer-b5c8dccc5-zr4ts IP: 10.1.0.153
[pods] 2022/02/02 13:31:06.643118 获取namespace openebs指定POD信息成功, pod名称: openebs-localpv-provisioner-6756f57d65-2vwh4 IP: 10.1.0.138
[pods] 2022/02/02 13:31:06.643129 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-67xf7 IP: 192.168.65.4
[pods] 2022/02/02 13:31:06.643193 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-cluster-exporter-5c985f8b77-cvrd4 IP: 10.1.0.141
[pods] 2022/02/02 13:31:06.643224 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-node-exporter-w5dg8 IP: 10.1.0.136
[pods] 2022/02/02 13:31:06.643253 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-operator-9bdd87f58-kr7rx IP: 10.1.0.147
[pods] 2022/02/02 13:40:22.537164 获取namespace ambassador指定POD信息成功, pod名称: traffic-manager-5cb99c9fd6-87nxm IP: 10.1.0.156
[pods] 2022/02/02 13:40:22.538117 获取namespace kube-system指定POD信息成功, pod名称: coredns-558bd4d5db-cw8df IP: 10.1.0.143
[pods] 2022/02/02 13:40:22.538150 获取namespace kube-system指定POD信息成功, pod名称: coredns-558bd4d5db-fj7jd IP: 10.1.0.146
[pods] 2022/02/02 13:40:22.538164 获取namespace kube-system指定POD信息成功, pod名称: etcd-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:40:22.538177 获取namespace kube-system指定POD信息成功, pod名称: kube-apiserver-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:40:22.538189 获取namespace kube-system指定POD信息成功, pod名称: kube-controller-manager-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:40:22.538210 获取namespace kube-system指定POD信息成功, pod名称: kube-proxy-7gwzb IP: 192.168.65.4
[pods] 2022/02/02 13:40:22.538222 获取namespace kube-system指定POD信息成功, pod名称: kube-scheduler-docker-desktop IP: 192.168.65.4
[pods] 2022/02/02 13:40:22.538442 获取namespace kube-system指定POD信息成功, pod名称: snapshot-controller-0 IP: 10.1.0.145
[pods] 2022/02/02 13:40:22.538473 获取namespace kube-system指定POD信息成功, pod名称: storage-provisioner IP: 10.1.0.140
[pods] 2022/02/02 13:40:22.538488 获取namespace kube-system指定POD信息成功, pod名称: vpnkit-controller IP: 10.1.0.144
[pods] 2022/02/02 13:40:22.538501 获取namespace kubesphere-controls-system指定POD信息成功, pod名称: default-http-backend-5bf68ff9b8-pxksq IP: 10.1.0.157
[pods] 2022/02/02 13:40:22.538514 获取namespace kubesphere-controls-system指定POD信息成功, pod名称: kubectl-admin-6667774bb-rlwx9 IP: 10.1.0.151
[pods] 2022/02/02 13:40:22.538532 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: alertmanager-main-0 IP: 10.1.0.150
[pods] 2022/02/02 13:40:22.538545 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: kube-state-metrics-5547ddd4cc-r77hd IP: 10.1.0.139
[pods] 2022/02/02 13:40:22.538557 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: node-exporter-v4qj4 IP: 192.168.65.4
[pods] 2022/02/02 13:40:22.538572 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: notification-manager-deployment-78664576cb-6z664 IP: 10.1.0.149
[pods] 2022/02/02 13:40:22.538586 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: notification-manager-operator-7d44854f54-26sc9 IP: 10.1.0.155
[pods] 2022/02/02 13:40:22.538597 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: prometheus-k8s-0 IP: 10.1.0.152
[pods] 2022/02/02 13:40:22.538609 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: prometheus-operator-5c5db79546-wqjq8 IP: 10.1.0.142
[pods] 2022/02/02 13:40:22.538621 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-apiserver-757484bd95-4wbrr IP: 10.1.0.159
[pods] 2022/02/02 13:40:22.538633 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-console-65f4d44d88-tsx6f IP: 10.1.0.137
[pods] 2022/02/02 13:40:22.538645 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-controller-manager-6677dc75d-87psd IP: 10.1.0.160
[pods] 2022/02/02 13:40:22.538657 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-installer-b5c8dccc5-zr4ts IP: 10.1.0.153
[pods] 2022/02/02 13:40:22.538669 获取namespace openebs指定POD信息成功, pod名称: openebs-localpv-provisioner-6756f57d65-2vwh4 IP: 10.1.0.138
[pods] 2022/02/02 13:40:22.538681 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-67xf7 IP: 192.168.65.4
[pods] 2022/02/02 13:40:22.538693 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-cluster-exporter-5c985f8b77-cvrd4 IP: 10.1.0.141
[pods] 2022/02/02 13:40:22.538705 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-node-exporter-w5dg8 IP: 10.1.0.136
[pods] 2022/02/02 13:40:22.538786 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-operator-9bdd87f58-kr7rx IP: 10.1.0.147
[pods] 2022/02/03 11:55:15.072985 获取namespace ambassador指定POD信息成功, pod名称: traffic-manager-5cb99c9fd6-87nxm IP: 10.1.0.183
[pods] 2022/02/03 11:55:15.073623 获取namespace kube-system指定POD信息成功, pod名称: coredns-558bd4d5db-cw8df IP: 10.1.0.196
[pods] 2022/02/03 11:55:15.073645 获取namespace kube-system指定POD信息成功, pod名称: coredns-558bd4d5db-fj7jd IP: 10.1.0.193
[pods] 2022/02/03 11:55:15.073657 获取namespace kube-system指定POD信息成功, pod名称: etcd-docker-desktop IP: 192.168.65.4
[pods] 2022/02/03 11:55:15.073667 获取namespace kube-system指定POD信息成功, pod名称: kube-apiserver-docker-desktop IP: 192.168.65.4
[pods] 2022/02/03 11:55:15.073677 获取namespace kube-system指定POD信息成功, pod名称: kube-controller-manager-docker-desktop IP: 192.168.65.4
[pods] 2022/02/03 11:55:15.073689 获取namespace kube-system指定POD信息成功, pod名称: kube-proxy-7gwzb IP: 192.168.65.4
[pods] 2022/02/03 11:55:15.073699 获取namespace kube-system指定POD信息成功, pod名称: kube-scheduler-docker-desktop IP: 192.168.65.4
[pods] 2022/02/03 11:55:15.073760 获取namespace kube-system指定POD信息成功, pod名称: snapshot-controller-0 IP: 10.1.0.189
[pods] 2022/02/03 11:55:15.073782 获取namespace kube-system指定POD信息成功, pod名称: storage-provisioner IP: 10.1.0.187
[pods] 2022/02/03 11:55:15.073794 获取namespace kube-system指定POD信息成功, pod名称: vpnkit-controller IP: 10.1.0.192
[pods] 2022/02/03 11:55:15.073805 获取namespace kubesphere-controls-system指定POD信息成功, pod名称: default-http-backend-5bf68ff9b8-pxksq IP: 10.1.0.204
[pods] 2022/02/03 11:55:15.073814 获取namespace kubesphere-controls-system指定POD信息成功, pod名称: kubectl-admin-6667774bb-rlwx9 IP: 10.1.0.197
[pods] 2022/02/03 11:55:15.073824 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: alertmanager-main-0 IP: 10.1.0.203
[pods] 2022/02/03 11:55:15.073834 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: kube-state-metrics-5547ddd4cc-r77hd IP: 10.1.0.202
[pods] 2022/02/03 11:55:15.074316 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: node-exporter-v4qj4 IP: 192.168.65.4
[pods] 2022/02/03 11:55:15.074351 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: notification-manager-deployment-78664576cb-6z664 IP: 10.1.0.184
[pods] 2022/02/03 11:55:15.074378 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: notification-manager-operator-7d44854f54-26sc9 IP: 10.1.0.191
[pods] 2022/02/03 11:55:15.074407 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: prometheus-k8s-0 IP: 10.1.0.199
[pods] 2022/02/03 11:55:15.074416 获取namespace kubesphere-monitoring-system指定POD信息成功, pod名称: prometheus-operator-5c5db79546-wqjq8 IP: 10.1.0.200
[pods] 2022/02/03 11:55:15.074423 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-apiserver-757484bd95-4wbrr IP: 10.1.0.188
[pods] 2022/02/03 11:55:15.074432 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-console-65f4d44d88-tsx6f IP: 10.1.0.190
[pods] 2022/02/03 11:55:15.074762 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-controller-manager-6677dc75d-87psd IP: 10.1.0.198
[pods] 2022/02/03 11:55:15.074785 获取namespace kubesphere-system指定POD信息成功, pod名称: ks-installer-b5c8dccc5-zr4ts IP: 10.1.0.185
[pods] 2022/02/03 11:55:15.074800 获取namespace openebs指定POD信息成功, pod名称: openebs-localpv-provisioner-6756f57d65-2vwh4 IP: 10.1.0.195
[pods] 2022/02/03 11:55:15.074814 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-67xf7 IP: 192.168.65.4
[pods] 2022/02/03 11:55:15.074830 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-cluster-exporter-5c985f8b77-cvrd4 IP: 10.1.0.201
[pods] 2022/02/03 11:55:15.074841 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-node-exporter-w5dg8 IP: 10.1.0.194
[pods] 2022/02/03 11:55:15.074853 获取namespace openebs指定POD信息成功, pod名称: openebs-ndm-operator-9bdd87f58-kr7rx IP: 10.1.0.186
